ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
45653,None,287.296,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",10/23/2016 14:00,3790
47440,None,292.52,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",8/24/2016 3:00,328
27782,None,287.57,0,0,12,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/12/2013 3:00,360
32857,None,300.51,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,8/20/2017 14:00,4586
44357,None,279.01,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/20/2017 20:00,2612
28570,None,286.88,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",5/19/2018 18:00,3640
1939,None,277.31,0,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,1/12/2013 22:00,2101
29652,None,281.51,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",9/7/2017 2:00,259
8571,None,291.75,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",6/25/2017 20:00,3829
18351,None,270.22,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,11/1/2017 2:00,343
42779,None,272.52,0,0,90,Fog,Think of city and the images of its bridges appearing and disappearing magically in the fog,12/10/2012 10:00,3599
27285,None,268.3,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",12/19/2012 1:00,348
14910,None,294.08,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",6/19/2017 14:00,4928
40341,None,273.58,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,4/22/2013 5:00,2617
28780,None,285.71,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",6/2/2016 6:00,5485
43724,None,292.58,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",8/18/2017 12:00,5094
37611,None,292.27,0,0,5,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/27/2017 8:00,6096
1848,None,274.31,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/4/2013 4:00,420
1824,None,266.65,0.38,0,0,Rain,"As if on cue, there was a soft thunderclap and a light rain started",2/1/2014 15:00,4766
4342,None,275.08,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",2/28/2016 16:00,5169
25018,None,261.61,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",1/30/2018 11:00,4432
31627,None,270.28,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",2/20/2014 21:00,1415
7223,None,289.89,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",5/21/2014 20:00,3034
1343,None,275.29,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",12/25/2016 22:00,1481
1867,None,290.14,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/22/2013 22:00,1556
33973,None,292.33,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/21/2013 1:00,946
20658,None,274.87,0,0,90,Drizzle,"The pour had subsided to a drizzle, and it was getting a whole lot less windy.",1/21/2017 8:00,2946
43787,None,297.42,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,9/6/2016 0:00,466
31694,None,301.37,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/18/2018 17:00,4664
12513,None,293.48,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",6/11/2018 1:00,396
13714,None,267.49,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",11/18/2017 22:00,3358
12026,None,267.26,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",12/6/2012 9:00,5391
1061,None,286.69,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",4/15/2017 2:00,542
17109,None,294.21,0.25,0,75,Rain,It's also good that light rain has sheltered in most parts by the city,9/14/2018 4:00,892
20286,None,276.08,0,0,64,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",11/10/2013 17:00,3656
3516,None,299.22,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",8/19/2017 18:00,4151
43253,None,265.92,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,12/9/2017 10:00,4433
47097,None,297.41,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",7/4/2014 15:00,3148
16586,None,277.3,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/14/2014 4:00,825
24780,None,264.31,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",12/25/2012 4:00,125
39154,None,250.83,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",12/11/2013 9:00,4887
5545,None,277.17,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",3/14/2014 4:00,719
37184,None,301.42,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",7/5/2015 19:00,3488
9555,None,294.06,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/29/2015 23:00,1181
29548,None,300.48,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",8/7/2014 14:00,5824
4617,None,298.14,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",5/18/2018 13:00,5316
968,None,281.07,0,0,90,Rain,Meanwhile the city is experiencing moderate rain,4/22/2013 19:00,2422
24822,None,293.15,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",10/20/2017 21:00,2903
13384,None,300.42,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,6/8/2017 18:00,4630
9782,None,266.68,0,0,90,Fog,"The lowering clouds develop into thick fog, then break into dazzling sunlight",2/27/2018 6:00,5418
2951,None,290.48,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",11/4/2016 13:00,4607
7536,None,285.82,2.4,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",4/21/2016 11:00,4884
6039,None,283.84,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",5/12/2017 0:00,1349
16528,None,274.02,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,11/25/2016 4:00,300
2407,None,291.85,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",6/4/2013 19:00,3270
9528,None,268.06,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",2/6/2013 5:00,2605
32358,None,303.63,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",7/12/2015 17:00,3823
22526,None,291.14,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",6/27/2016 23:00,1129
13258,None,297.06,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",7/8/2016 20:00,2618
26292,None,268.08,0,0,1,Haze,"There is a haze on the air, not quite a summer haze nor yet an autumn mist",3/16/2018 5:00,2731
26780,None,269.69,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",1/26/2017 19:00,3447
14188,None,292.66,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",5/21/2018 17:00,6134
44960,None,291.51,0,0,90,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,7/20/2018 0:00,693
31925,None,299.51,0,0,8,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/13/2013 22:00,2794
10067,None,287.29,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",9/17/2016 7:00,2430
29055,None,284.03,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",9/30/2016 9:00,4692
17243,None,286.42,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",9/13/2016 9:00,5337
28476,None,296.15,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",7/5/2017 1:00,698
3999,None,291.04,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",5/27/2016 20:00,2777
17843,None,261.68,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,12/10/2016 17:00,4340
3420,None,284.29,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",5/27/2017 4:00,392
41771,None,291.3,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,4/14/2016 11:00,5267
33502,None,267.2,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,2/24/2013 21:00,1837
38050,None,269.86,0,0,90,Snow,There are two inches of snow on the course and it was snowing and sleeting here today.,2/22/2018 21:00,2247
9621,None,302.09,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,8/11/2018 19:00,3567
25060,None,301.7,0,0,75,Thunderstorm,"Earlier, the city highway was closed following a spell of thunderstorm and light rain",7/11/2016 21:00,2062
2286,None,276.36,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",11/17/2017 16:00,6629
10178,None,284.42,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,9/21/2017 0:00,686
13748,None,258.84,0,0,20,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",2/21/2013 11:00,4654
5564,None,298.22,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",8/7/2018 19:00,3272
28988,None,293.55,0,0,40,Drizzle,"It'll be cold, it'll be dark, it'll be cloudy, and light drizzle is threatened",8/18/2017 15:00,5810
25376,None,296.5,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",5/25/2016 18:00,4603
2137,None,299.94,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",7/3/2017 19:00,3146
35000,None,273.65,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",12/25/2016 8:00,754
39701,None,280.39,0,0,90,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,4/13/2016 2:00,378
14520,None,278.37,0,0,90,Rain,It's also good that light rain has sheltered in most parts by the city,12/8/2015 16:00,6550
13731,None,286.08,0,0,40,Rain,proximity shower rain,4/15/2017 21:00,2704
39938,None,260.79,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",1/6/2018 15:00,4519
20,None,265.27,0,0,90,Snow,"Heavy snow blanketed the streets of north part of city today, causing traffic chaos and forcing the closure of schools",12/29/2012 2:00,503
18859,None,296.89,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",5/23/2018 22:00,2028
39860,None,272.46,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,11/19/2015 23:00,1139
6942,None,282.22,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/4/2017 2:00,281
26873,None,271.6,0.51,0,64,Rain,It's also good that light rain has sheltered in most parts by the city,12/4/2013 11:00,3519
25556,None,274.43,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",11/17/2012 20:00,2608
38866,None,266.08,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",3/12/2017 11:00,3935
43600,None,290.97,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",4/27/2013 13:00,5426
31022,None,273.44,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,2/15/2013 0:00,792
1115,None,272.59,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",12/4/2016 2:00,491
43395,None,288.14,0.7,0,92,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,6/10/2013 15:00,5859
39221,None,288.17,0.25,0,90,Fog,"The span of the city highway, covered in fog, hints at the approach of winter",9/19/2018 9:00,5331
14233,None,299.07,0,0,1,Rain,It's also good that light rain has sheltered in most parts by the city,5/28/2018 21:00,2338
46478,None,265.29,0,0,75,Snow,light snow caused traffic disruption in some parts of the city,1/28/2018 12:00,4506
29243,None,294.23,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",7/17/2017 23:00,1016
27314,None,298.97,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/24/2015 11:00,5104
19016,None,273.28,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",10/28/2017 10:00,4267
11016,None,251.48,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,12/7/2013 23:00,1716
20602,None,285.72,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",8/19/2017 7:00,1889
1679,None,274.08,0,0,90,Fog,"The lowering clouds develop into thick fog, then break into dazzling sunlight",11/18/2016 15:00,4872
46960,None,279.02,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",5/19/2017 7:00,6490
18550,None,270.28,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,12/20/2012 7:00,5631
10076,None,289.48,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",9/4/2017 9:00,2678
37018,None,288.36,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",6/2/2013 3:00,355
27117,None,299.13,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",7/26/2014 13:00,4798
6827,None,302.51,0,0,5,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/17/2017 13:00,4914
43896,None,292.09,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,6/22/2017 12:00,4880
11523,None,288.31,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",10/17/2012 11:00,4642
8892,None,262.76,0,0,64,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",1/25/2014 3:00,369
16618,None,274.77,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",10/7/2012 7:00,1539
24601,None,271,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",11/11/2017 4:00,555
16441,None,284.45,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",5/4/2014 22:00,1556
19020,None,270.63,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",10/8/2012 4:00,779
8488,None,268.15,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",2/28/2018 4:00,887
36524,None,284.07,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",10/21/2015 7:00,5492
38724,None,271.28,0,0,5,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/7/2018 15:00,4908
11725,None,286.51,0,0,90,Rain,Meanwhile the city is experiencing moderate rain,10/6/2017 19:00,4165
34776,None,293.2,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",8/27/2015 20:00,3173
33504,None,275.4,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",1/20/2017 13:00,5118
29574,None,293.41,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",7/16/2015 4:00,900
14961,None,291.36,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/8/2016 2:00,440
433,None,273.35,0,0.06,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",1/8/2016 0:00,628
46810,None,268.55,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",12/29/2016 23:00,1534
29662,None,275.89,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",11/8/2016 22:00,1407
21947,None,293.76,0,0,0,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/20/2016 9:00,4936
37316,None,274.62,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,3/23/2016 10:00,4504
38124,None,281.35,0,0,40,Rain,"As if on cue, there was a soft thunderclap and a light rain started",4/4/2017 1:00,368
14946,None,299.25,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/26/2016 18:00,4729
8852,None,255.81,0.25,0,90,Snow,"Farther northeast, light snow extends from much through the city",12/30/2013 16:00,3938
43819,None,269.16,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",3/23/2018 6:00,5245
8027,None,300.65,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,6/14/2017 17:00,6055
15208,None,295.15,0,0,90,Drizzle,"It'll be cold, it'll be dark, it'll be cloudy, and light drizzle is threatened",7/13/2018 7:00,5994
24738,None,279.62,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",4/26/2014 0:00,1003
24860,None,278.55,0,0,90,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",3/25/2017 20:00,3107
3425,None,294.95,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",4/30/2013 15:00,6065
28117,None,293.01,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,8/2/2015 22:00,1869
8106,None,295.55,0,0,36,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",9/9/2013 11:00,4717
21459,None,297.82,0,0,75,Thunderstorm,thunderstorm,7/17/2015 23:00,2086
23291,None,268.56,0,0,75,Fog,Think of city and the images of its bridges appearing and disappearing magically in the fog,2/27/2018 9:00,5093
34554,None,264.25,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,1/26/2013 12:00,4947
48147,None,288.56,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",6/2/2017 0:00,782
45575,None,288.957,0,0,24,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",10/11/2016 4:00,890
31287,None,270.8,0,0,90,Snow,There are two inches of snow on the course and it was snowing and sleeting here today.,2/2/2016 19:00,1242
4888,None,277.29,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",2/18/2016 22:00,2283
15512,None,275,0,0,5,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",11/18/2017 13:00,4876
16685,None,270.2,0.25,0,64,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,12/17/2013 9:00,5403
38756,None,263.15,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",2/18/2018 2:00,593
39507,None,274.83,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",10/23/2013 15:00,6116
12959,None,286.66,0.25,0,90,Rain,"As if on cue, there was a soft thunderclap and a light rain started",5/9/2016 21:00,2543
17784,None,302.66,0,0,32,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",6/18/2016 16:00,5036
24348,None,301.54,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",7/31/2017 19:00,3281
14164,None,273.82,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,4/1/2013 7:00,6597
1969,None,294.65,0,0,5,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/5/2018 22:00,2212
20699,None,255.82,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",12/15/2016 19:00,3249
22064,None,302.22,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",7/6/2016 15:00,4723
16917,None,273.07,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",1/19/2018 10:00,4463
44525,None,266.79,0,0,64,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",1/3/2014 19:00,3037
3866,None,274.4,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",2/20/2014 3:00,385
36352,None,293.58,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",8/22/2015 9:00,3572
24808,None,290.14,1.78,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",5/26/2016 4:00,1050
17426,None,287,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",4/22/2014 15:00,5919
28061,None,269.08,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",11/6/2017 9:00,4992
1766,None,255.37,0,0,64,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",12/30/2013 18:00,3041
35038,None,255.7,0,0,64,Snow,light snow caused traffic disruption in some parts of the city,1/21/2014 20:00,2517
32633,None,269.23,0,0,90,Snow,"It is now steadily snowing, but thankfully we're expected to get only a few inches.",11/10/2017 22:00,2467
4519,None,291.81,0,0,5,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",4/29/2018 15:00,4570
47067,None,292.38,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/16/2016 20:00,2445
8578,None,280.75,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/27/2018 0:00,683
8074,None,287.08,0,0,0,Clear,It is afternoon and the sun is baking down from a clear sky,9/26/2013 4:00,862
11948,None,285.01,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",5/18/2017 20:00,3240
29099,None,299.65,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",8/6/2018 19:00,3314
8790,None,270.63,0,0,64,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",1/10/2014 13:00,5078
43953,None,278.35,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,10/14/2017 4:00,421
34676,None,280.07,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",12/7/2012 4:00,743
32335,None,291.69,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",5/25/2016 23:00,1696
35088,None,290.46,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,8/5/2014 8:00,6204
12121,None,279.25,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",5/8/2016 4:00,367
25923,None,292.29,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/12/2017 1:00,412
44184,None,257.43,0,0,90,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",12/28/2017 5:00,2217
41189,None,275.22,0,0,90,Fog,"The lowering clouds develop into thick fog, then break into dazzling sunlight",12/16/2012 16:00,4130
33164,None,261.31,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",2/24/2014 13:00,4516
46145,None,296.3,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/11/2016 12:00,4511
15928,None,278.15,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",3/11/2014 1:00,426
17132,None,262.29,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",1/2/2018 16:00,5618
27200,None,274.35,0,0,5,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",11/7/2017 14:00,5273
47133,None,284.22,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",6/2/2017 6:00,5528
22989,None,282.49,0.25,0,20,Rain,It's also good that light rain has sheltered in most parts by the city,4/25/2014 11:00,5165
31419,None,270.64,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,1/11/2013 2:00,308
26498,None,277.96,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",2/10/2017 19:00,3186
43116,None,289.29,0,0,90,Rain,Meanwhile the city is experiencing moderate rain,10/1/2017 20:00,2693
21144,None,294.82,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",9/16/2017 11:00,4792
36279,None,283.96,0.25,0,90,Rain,proximity shower rain,9/21/2018 9:00,4981
1626,None,271.78,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",10/29/2012 0:00,530
33059,None,268.79,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",4/16/2018 0:00,407
19877,None,276.16,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",2/14/2013 15:00,6011
38659,None,276.23,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",4/18/2018 16:00,7022
11452,None,294.61,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/27/2018 0:00,1633
42275,None,276.22,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",11/21/2016 15:00,5174
16599,None,278.46,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",3/31/2013 2:00,607
43761,None,283.46,0,0,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",10/15/2017 18:00,4236
42305,None,296.69,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,4/17/2016 20:00,3125
9431,None,265.9,0,0,5,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",1/14/2017 13:00,4808
18461,None,284.81,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/8/2018 8:00,3043
6897,None,291.37,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/31/2017 3:00,372
15245,None,295.35,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/13/2018 2:00,355
35142,None,278.55,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",11/20/2013 16:00,6992
16208,None,299.01,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",7/21/2016 22:00,2026
17570,None,266.96,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",2/23/2013 23:00,1799
